text,label
allah ya isah allah ya isah allah ya isah 😠a koma islamiyya ganduje akwai jahilci a lamarinnan allah ya baku mulki ne dan ku nemi lahira ba duniya ba kanada ikon da zakace mu fita muyi ibada muje kasuwa amma kana ji kana gani ake zalintar mu allah ya isah wlh jahilai dabbobi,1
to dama me kuke tsammani daga wajen jaki😎,1
alhamdulilah 👍 allah nuna mana mun fara lafiya kuma mungama lafiya 🙏,0
wagga batune mai kyau🏌️muna goyon baya,0
allaha ya sa hakan ya zama alkhairi ga ƴan nigeria da nigeria gaba ɗaya🙏🙏,0
gsky yayi kyau sosai plsss rahma nima inason ayimin plss karki share ne🙏,0
nayi farin ciki sosai da naji labari babban sufeton yan sandan nigeria da ya ba da umarnin kama rahama sadau annabi saw bawasa bane allah yakarawa annabi daraja🙏 shi kuma ig allah yakara masa nisan kwana da daukaka a rayuwar sa da ta iyalinsa🙏,0
akanku zata kare insha allahu🤲,1
pdp da na gaba ake gane zurfin ruwakowa yayi zaa masa up ganduje kainuwa dashen allah ✔️,0
sulhu fa kace 😡😡😡😡😡😡😡 mtccww,1
bbc kunmin laifi yakamata ache ko rubutomana sunayansu sabida muganesu koda watan watarana😋😋😋☺😚🙂,1
bbc naga take taken ku anya kuma ba yan gandujia banne🤨🤔,1
muna fatan hakan dukda dama ai ba kowane keda madafun iko a nigeria ba fiyeda wannan mugun shugaba wato buhari mu talakawan arewa saidai mu cewa buhari allah yasa😭,1
akwai rashin hankali da tunani game da wannan matakin😙😙,1
a a yau rahama ta bada shawara maikyau 💃💃,0
wannan rayuwa hmmmmmm wai me sls yayiwa ganduje ne allah sarki bawan allah ido kawai ka zuba ka hanashi bacci inada kayi magana ya salam allah ya bar mana kai sls🍀🍀🍀🍀ameen i,0
allah yabada hakurin jure rashin daakai hakika rashin mahaifi ba karamin rashi bane😭,0
slm ykk nafika lpy 😐😐,0
to munafukai wayanda basa son zaman lafiya 😡 bbc kullum aikin ku bai wuce jawa baba buhari zagi ba ta allah ba taku ba rashin zuwan shi kuma sai ku masa uzuri mana,1
kaji marasa tsoron allah dole fitina tayi yawa a duniya ai hukuncin wanda ya batanci ga annabi s a w kisa ne😢wannan abun haushi ne ma ai,1
coronar jahar kano fah qaryace babu ita kawai damfarace 🤣😂😅,1
idan har shugaba buhari dake matsayin dan arewa kuma bakatsine ya kasa tsare rayukan katsinawa da dukiyoyinsu yaya rayuwarmu zata kasance idan ya sauka daga mulki lokacin wani ne sama ba dan arewa ba 😭😭😭,1
kayi dai dai dattijo 🙏🏾🙏🏾,0
zaluncin dayayi inshaa allah kafin yamutu saiya ganshi da 👀 sa,1
wlh nima na kusa ritaya daga karanta lbrnku irin wannan shegantaka haka😂 to mene amfanin wannan lbrn kuma wane zai amfana da lbrn,1
allah yamana maganin munafukai allah yakawo mana zaman lafiya akasar mu nigeria 😭😭🙏🙏,0
mai farin jinin kannywood😜,0
muma muna so🤭,0
alamarin ya gigita tsohuwa 😂,1
dan allah kar kuyi mana haka💔,0
bbc hausa sam babu kishi babu kwarewa a aikin ku wallahi mi yasa duk wani rahoti da zai iya haifar da cikas ko matsala gehen addinin musulunci kunfi raayin kawo shi 🤔🤔🤔 allah ya waddan naka ya lalace amin😭,1
allah jiqansu da rahmarsa😰,0
kaga wani adu ar banda💔😭 wai a haka shi ne shugaban sojoji gaskiya buhari kaci amanan mu da kasa wannan mutum ah wajen nan,1
😭😭😭allah ya jiqan su da raham 🤲🤲🤲,0
uwar da ta haifi mutum ba kabarin su daya ba balle kurinqa damun ta ku fara damuwa da xunuban ku tukun😡,1
alhmdllh ynxu aljihu xae fara dauyi 😀,0
😂😂 wae dama mutanen nan basuyi hnkli bh har yanzu,1
ku kenan corona akan masallatai ta kare da zarar kaji ance korona kaji ance masallaci to ku kwantar da hankulanku sallace dai ko wallahi wallaahi bazamu daina bah ga labarai nan a gari waenda ya kamata ku dauko ko zakuce bakusan abinda yake faruwa bane aikin banza 😠😡,1
allah ya mana maganin wannan annobar data dami duniya🤲🤲,0
maa sha allah allah ya kawo mana karshen wannan annoban🙏,0
wannan abin alfahari ne gaskiya munyabawa dukkanin jamaar da suka bada tasu gudummawa har akakai ga samun nassarar karbo wadannan dalibban allah yakara tsaremu daga fadawa cikin hannun irin wadannan mutane 🤲🤲🤲,0
na yi mamaki da kun yada dan arewan nan ya aure to ton da akwai soyeya an gama 😂 😂 😂,0
muzauna agida mu wanke hannu babu abinci kuma bah😒😏,1
barawo nawa ke nigeria su mi yassa baa garkame gidaje ko ofsoshin su gaskiya wannan mulkin yayi kamada mulkin kama karya wallahi😭😭,1
toh fa wata sabuwa yanzu ba a samu 15bn ba kanawa zakuji a jikin ku allah 🤣,1
duk wanda kaga ya fadi ya mutu to lokacinsa ne dama yayi bazai kara koda sakan dayaba a duniya 😒,1
jama a kuzo kuji zanchan banza🙄🙄,1
ko kunyar karya bakaji 🤦🏻‍♂️ mu ka dawo mana da yanda ka ansa nigeria kawai ka barmu haka ma,1
ina goyon bayan jaridar domin babu banbanci tsakanin mulkin buhari da mulkin soja wallahi ta kowane fanni matsaloli ne duba da irin yadda ake yiwa talakka mulkin mallaka babu wani abu na cigaba ga talaka a nigeria😭😭,1
hurtumi ko taureshi hurtumi namijin sa ne ake dandaqe jairishi kuma taure dan akuya kenan idan aka dandaqe hegen😄😄😄,1
yo mu ina ruwanmu chan ta kwale masa shida iya uwansa 🤣🤣🤣🤣,1
akawo langeriya ya yadda ake fesha rashin kunya yaga takararrun yan iska 🤪,1
toh baku san talauci ba sai sunan sa kawai kuke ji koh yayanku basu san sunan ba kaga dole kace haka limamin makaryata🥵,1
to allah yasa dai an kasafta alkhairi ameen 🤲,0
indai zazzagawa dai sun kasa fitarwato zamu nada musu sunusi lamido sunusi😂😂😂 allah izaba muku nagari mai tausayin ku,0
lallai kam uwar gulma to murtala sule garo ya ke 😂,1
bbc bakuda aikin yi shiyasa har kuka iya ƙididdiga wayoyin da mutane suka mallaka a arewacin najeriya 🤣🤣🤣,1
allah ya bada saa sisto makiyan ki fadawanki aradu kina wuta 🔥🔥🔥🔥,0
inka dauresu kaikuma kayanke hukuncin zakayita zama a kujerar gwamnan kaduna danallah🤲,1
kefah da alama idan aka biye muki na data ma seyayiwa mutun wahala 😂😂nide nagaji da kallon matin zazzau bazan qara kallaba seya shiga gombe 😅😅,1
allah sarki talaka 😭😭 ba wan allah allah kashuge mn gaba 🙏🙏🙏,0
nima insha allahu idan nasamu 10000 000 kyauta asatinnan to nayi alqawarin zan bada 2000 000 aci da hakuri😎,0
sheggu sai jinsinsu kawai suke aura 😩,1
baba kai da wa kuke tufkar kuma toh allah ya kara wa annabi saw daraja 🙏🏻,0
to matsiyata mu wutar mu tun jiya take😡,1
wannan da yaka kuka dan qonemai gonar wiwi💔😹😹,1
ahh lallai kakar su ta yanke saaqaa 🤾,0
allah ya shiryamu duka 🙏🙏,0
gaskiya ne allah kabamu zama lfy allah bazamuiyaba allah munitoba 😭😭😭,0
obama kayi rawar gani sosai gaskia duniya za ta yi reshin shugaba nagari bamu san ya amurka zata kasance ba idon ka sauka daga mulki 😭😭😭😭😭😭,0
gaskiya kin bamu nishadi mun kuma gode ku kuma yan china muna yinku sai da ki🙏👍,0
ku dinga banbance matashi da mahaukaci mna🤔🙄,1
kanku akejimahaukata sun fada rijiya😏😏,1
allah yasa hakan shinee alkhairi agareshii🙏🙏🙏,0
allahu akbar allah yasa muna da rabo muma albarkan annabi saw😭,0
ta faro ta kare mayu sun shaqure bbc 🤣💔,1
allah swa yatsare gaba ina yimiki fatan alheri amin aamsaw 🙏,0
shi kyawu tabbas baya taba boye kan sa💓💓💓💓,0
allah y kai haske kabarinsa alfarmar wannan wata mai alfarma🇳🇬🙏,0
nikam nayi farin chiki😆,0
😂 😂 allah shirya me karya,0
ta yaya zaayi inzama mai ilimi😭😭 wallahi ya burgeni sosai mitewwww wagga rayuwa akwai matsala yadace ace mutum ya yafe duniya ya koma ga zalla domin samun rabo mai tsoka duniya da lahira🤦‍♂️🤦‍♂️,1
allah ya shirye ka baba buhari😂🤣,0
wai bbc mai yasa kun fiya sakawa kano ido ne ga lagos da tapi kowacce jaha yawan masu corona amma kollon kunfi fadar na kano 😎,1
dakaji kasan wanda aka hanasu zuwa masallaci da coci ne sai yasa kaga cutar ta kama yaransu🙈 domin sunqi bin dokan zuwa gurin ibadu😂,1
eh mana ai balaifi bane kodon samun zaman lifiyan yan kasa allah ya kawo muna karshen wannan tashe tashen hankali a kasarmu 🙏,0
wayyo allah cikina 🤣🤣🤣,1
in bashi ta gayyata ba uwanka data gayyata 😐,1
gaskiya naji dadin wannan sharhi game da duniyar max da yayi amma shin dagaske ne masu bincike naganin zaa iya rayuwa a wannan duniya ta max idan kuma zaa iya shin duniyar zata iya bada daman noma kenan koka sai dai ayi guzurin abinci daga duniyar earth 🌍 🙏,0
rahama yan mata 💙,0
hausawa sukace labarin zuciya wai a tambayi fuska wato maana maganar jin dadin talakan nijeriya a duba fuskar manjo kaida ka kalli tsohonnan kasan yasin akwai miskila domin wasu lokutan manjo ko dariya bayayi🤓😂😂 mai girma manjo yayi allah waddai da kafar ku ta bbc,1
su masu kallo cuta baxata xiyarce suba amman islamiya xata kai musu hari haka kasuwanne haka kuma makarantun mu na boko haba kadumul islam ko dai sunan bana ka bane siya kai 🙄🙄🙄🙄🙄🙄🙄,1
idan zaka fadi fadi gaskiya komai taka ja maka kabiya allah yana tare da masu gaskiyah🇳🇬,0
buhariko to buhari yayafema allah kuma ya kamu kaidashi ranar wlh zakugane annabi isah ba dan allah bane 😱,1
toh fa kaji wata magana ai duk wani abinda buhari zai fada na banzane domin ni inada yakinin tayi kadan ta dage zabe babu sanin sa wllh ko kaci wannan zaben iya nisan lokacinka shekara 4 firaunama ya wuce ballai kai😭😭,1
kai jamaa aka ce mana niger tafi nigeria samun wutane nepa ashe duk karyane😂😂😂,1
cikakken jagora abin koyi 👍👍,0
😀😀dukkan su abin so domin suna koyi da irin halaiyar sahabbai,0
hausa tayi wlh 😂😂,0
amma dai ke almajira ce yar jagaliya😙,1
gsky da sake wai an ba mai kaza kai😎,1
amma kaji kunya wlhy dn maula kwai ana kashe mutane koh ajikinka 😚,1
allahu akbar allah jiqan musulmi ya musu rahama gaba dayan su muma in tamu tazo mu cika da imani😭😭😭,0
allah shirye ku saudiyya 🤔,0
an gama in dai a kannywood ne allah ya karo kauna ke da hrithik 😁,0
najeriya an raina ma talaka wayau na rantse da allah😥,1
gomnaty taji tsoro🙃,1
me yasa baku ce komai akan shugaban zarota da ba haka zamu cigaba da kallo ana zalunci a ƙasar ️,1
yan jaraba sai sun leqo mana ya juju da ma juju 🤩,1
to ku bbc meye damuwarka idan anyi satar jarabawa😂😂,1
allahummah gafirlahu wa raham hum wa af anhum baadahu shugaba nagari mai kishi allah ya haskaka kabarinka😭😭😭😭,0
buhari dan allah badan halinmu ba wadannan abu biyu suzama tarihi kafin kasauka ka kyale komai da komai ka tattara hankalinka kansu akwai kudin da zaa iya tabbatardasu bawai babu ba indai kagyara wadannan tom wlh kamana komai 🙄🙌,0
maulace🤣🤣🤣 ya bude boder kayan china su shigo arewacin naija shine aikin d zewa china ynxu👌👌👌in mutane basuga kynsu b bazasu koma su siyo wasu ba👌👌😏atoh🥴🥴,1
toh ina ruwanmu da corona 😠,1
maras amfanin soja kawai 🙄,1
subahanallah da masala kenan tunda kukaji ta rabka salati🤔,1
ga manyan barayi nan muna gani qarara 🤷‍♂️,1
kumapa wani lokaci bbc kupa kuna rena mana hankali wlhi dan uwarku😡😡in anaso a karar da boko haram yauneh yakamata akarar a yobe pa muke munsan meke faruwa,1
mugu dan daura mun warware zanen da azumi abakina🤐🤐,1
ai ba mgnr shiga matsin tattalin arziki tinda dama cn a cikinsa muke kawai za a kara shiga cikin wahalada matsanncin talauci sukuma shugabanno zasu sake samun dama🙅🙅🙅,1
wai me yasa tsegumi ya muku yawa ne ba haka dw suke ba voa rfi duk ba sa da shishshigi wlh 😠,1
ka saurari daka wato idan ba ka sani ba ko ba ka iya bato ka bi wadanda suka sani ko suka iya sai ka tsira da mutuncinka 😃,0
mutanen nan sun haukace wallahi😃,1
allah ya anfanaamin❤☝☝☝,0
allah ta ala y shiga lamarin 🤲,0
su garba shehu manya to ba a fadar shugaban qasa abin ya faru ba ballantana mu jira ka ka bamu labarin qanzon kurege😂😂😂😂😂,1
wannan haka yake muna gdy 🙏🏽 allah yasa wadanda alayi domin su sukyara amin,0
da mai shan wiwi tabasigari shisha duka daya na dauke su saboda hayaki suke fitar wain bakauyanchi ba mai zai sa wata sakarya shiga tana busan shisha har ta kusa tayar da gobara 😡😡😡,1
kaji wani zancen banza uwar me zasuyi musu sanda suka fada ba shakwalatin bangaro sukai dasu ba 😠😡😠,1
baiji dadin bana ba ya allah ka kawo wa talaka dauki🙏,0
a wanke da kyau fa😂😂😂,0
mukan munga chinji kala kala tunda yakore mana yunwa a kasa 🤐🤐,1
tohhh tsula karyarka tabachhee wlh kabarkarya kaji yarona 🗽🗽🐒🐒🐒🐩🐺🐆🐅🤭🤭🤭🤫🤫😪😪🙉🙊🙆🙆🙆,1
😂🤣😂😂😂hege talauci yanxu tunda kasuwar bata tafiya da kyau shine xakii taraye kankii kayo hakurii suma sauran dasu kaga takare masu sai suka xama magajin ne😂🤣😂 kema baki makaro ba har yanxu kinada dama,1
nima dai na matsu naga anfara haska shirin gidan badamasin nan😂😂😂,0
😂😂😂😂 lallai karshe wannan gardama yazo baba ganduje ayi saukale kawai muna goyan baya,0
gwanda na mutu a daqiqi danai kwasan bola inbiya kudin makarantar boko 😂 🚶,1
tabb akwai kauyanci kenan mati azazzau😂,1
allah mun tuba ka tsigemana buhari da duk wanda baya kaunar arewa ka mana maganin su😥😥😥😰,0
ubanwa kuke tambaya to 😂,1
🤣🤣wai hauka lallai akwae wawaye haryanxu taya nigeria zatataimaki wasu wajen harkan tsaro damadai rashawace nanmukafi karfi,1
allah sarki talakka bawan allah ya allah kazama gatan talakka🤲,0
tsintsiya madaurin ki daya 😜🔥🔥🌹🎉🔥🔥🔥🙏🏻,0
to shine me🙄 madugu dai ba saan yara bane,1
baba buharinmu zaben mai nasara ubangiji allah muke roko da ya cigaba da kareka a duk inda kake allah ya baka ikon cike kudurorinka na alkhairi gaba daya🙏🙏🙏🙏,0
najeriya sunyi kuskure wajen kawo san zuciya a siyasa😭😭 sayan nagari maida kudi gida,1
gaskiyane malan falalu allha ya kara dwokaka 😄😄😄😄😄,0
wlh wadannan sune matsalan arewa ko once nigeria ya za ayi allah ba zai dinga jarabtarmu da abubuwa iri iri bah wai nan diyar musulmi ce haka da wannan shyga wlh ko wasu arnan kudu basu iya fitowa kofar gida a haka balle bahausa kuma wacce ta amsa sunanta musulmah😔,1
duniyar masoya tayi rashin baban su a soyayya rishi kapoor na cikin yevadaraha😭😭😭wayyo love shahru khan ne kawai ya rage miki😂😂😂 allah ya kara nauyin kasa rishi🙆🙆🙆🙆🙆,1
allah ya sa a aiwatar bisa adalci 🤲🏼,0
uwata itace komi gareni ina tunawa da irin umarnin ta gareni kan yin zumunci da yin alkhairi ga alumma da kuma kyautatawa iyayena da yan uwa na komai kankantar abinda nake dashi uwata abar alfaharina😘💖💗💘💝💞,0
matsalarmu jahilci duk da bayanan da mallamai suka yi dalla dalla dubi abinda wasu ke fada to in baku yarda ba kuma sai ku jawo baƙi ku fassara muji naku bayanin a ilmance ba kawai ku zo kuna suka ba saboda kun ɗauki fannin addinin da araha hātū burhānakum 📖,1
mawaki rarara ya bayarda kyautar sabuwar mota ga sadiya sidi umar karanta 👉,0
ku kuka zabesu allah yakara gobe ma ku kara😄😄😄,1
🤣😂🤣in kura tana maganin zawo toh ta yi wa kanta kuma duk wanda ya ce xai maka kyautar riga toh ka fara kallon ta wuyarsa👌,1
allah yajikan su 😭😭😭😭,0
buharin kikewa tsoki kaji marasa kunya🤕🤕,1
kaga yan rainin hankali koh😏,1
qananan halittu da rigima suke😂😂,1
muna noma motoci ne mahaukatan shuwagabanni 😂😂😂,1
😭😭😭 allah ka yaye muna wannan masifu da suke damu mu ya allah kaje kan wayan da suka rasu,0
baba uban abba allah bamu ikon yi 🙏🙏,0
tau magana ta qare allah ka cecemu😦,0
in sha allah allah ubangiji ya kawo mana tallafinsa ya bamu tsaro daga wajensa allah ya taimaki jamian tsaron kasata nigeria 🇳🇬 allah ya basu nasara su murkushe taaddacci allah ya taimaki shugabanninmu zuwa abinda allah yakeso kuma ya yarda,0
allah ka bamu mata na gari🙏🙏,0
maa sha allah allah ya idar miki da nufinki na alkhairi🙏,0
tab yau wace rana janar ya ambachi allah boda tasa janar ya musulunta allah ya kawo mana karshen mulkinka kuma allah ya musanya mana da wanda yafi ka alkhairi dan matsayin annabin rahama saw👏👏👏,0
allah sarki 😭 muhammad buhari wlh ina tausaya maka hakkin dan adam akan allah ya yafe maka 🙏 ysa sauran allah alumma suma su yafe maka 🙏 🙏,0
😂😂😂😂😂zancen banza shin wai masu yada wannan soki burutsun basa jin kunyar kansu,1
allah wadan shirme 😂🤣,1
amin summa amin yan mata 🧕🏻🧕🏻,0
sanusi nan gani nan bari allah ya kama mai✊,0
ai tun tuni uban yayi jinkiri innine ai tuni anyi arbain dinsa😏😏,1
tunda kin kwashe ai dole ki kwalliya😂😂😂,0
ya salam 🤦🏼‍♀️ allah ya jikansu da rahma,0
haba ai dimukuradiya sai kasa ta nigeria kasa ta ta gado🇳🇬🇳🇬🇳🇬,0
na bi karya kafa da gudu ba wando ko a gidan uwar wa ya karya kafar🤔,1
mu da muke damaturu mu munsan aikin shi 🥺 allah yaji kansa,0
allah ya kar6a ya bamu xaman lafiya 🤲🤲🤲🤲,0
munade mishi fatan alkayri👏,0
ai sungama damu yasin🙄 to ina aka baro batun su kwadi kunama da kuma su bera da jaba,1
to allah ya kawo mana karshen wannan cutar dan albarka cin wannan wata mai albarka amin amin 😭 😭,0
fatan alkhairi muhammadu sunusi allh yaja kwana masu albarka 🤲🏻🥰,0
allah ya bayyana ci😭🙏,0
😂allah dai ya biya baba hkuri kkeyi dasu kenn,0
allah ya tabbatar mana da wannan aiki ☝🙏,0
tofa allah yasa dai muji alheri manjo 😳😳😳 mungaji da gafara sa bamuga kaho ba 😭😭😭 sai karar damu akeyi mu yan arewa,0
gaskiya wan nan datijun bayanin kunya wlh 👊👊,1
barkonon tsohuwa zaa harba mar😀,1
to uban wa yafada maku kuyi anfani da nigeria 🇳🇬 da niger 🇳🇪 kodan sune kuka raina wllhy bbc kunci gulma 😔,1
wallahi da tun daga nan naija zan haɗo yan jagaliyan su limawa da anguwan daji dana kontagora da muyun kutigi da bida muje har maiduguri muci kutumar ubansu zulum ɗin kai🤔 yadda nake ƙaunar bawan allah ɗin nan,1
dole shi sai yayi limanchi 🤦🏾‍♂️,1
